
Download Data - raw
Regional - CRCM4.2.3 (Run 1) - SR-A2
Air Temperature - Mean Min (2m) (degC)
Area: 46.48N 59.85W to 51.69N 51.41W
Baseline Years: 1971 - 2000

lat, lon, year, january, february, march, april, may, june, july, august, september, october, november, december, winter, spring, summer, autumn, annual
47.5, -56.5, 1988, -12.6567, -14.3831, -12.1203, -3.00007, 0.628458, 3.1356, 7.03096, 6.40848, 6.70747, 2.7233, -2.40589, -10.306, -12.4486, -4.83065, 5.52501, 2.34163, -2.35316
47.5, -56.5, 1989, -14.2349, -11.7129, -10.3667, -6.94818, 1.26087, 5.50485, 7.54776, 6.14805, 6.32697, 1.94781, -4.99827, -9.23549, -11.7278, -5.35134, 6.40022, 1.09217, -2.39669
47.5, -56.5, 1990, -18.3822, -18.6569, -13.5864, -9.27589, -2.16728, 3.35704, 8.11732, 6.41827, 6.23146, 0.883194, -1.52114, -14.4735, -17.1709, -8.34319, 5.96421, 1.86451, -4.42133
47.5, -56.5, 1991, -19.6165, -15.6926, -10.9023, -3.8806, 2.01621, 4.78446, 6.53339, 7.3925, 3.45117, 5.49297, -1.61403, -9.51053, -14.9399, -4.25555, 6.23678, 2.44337, -2.62882
47.5, -56.5, 1992, -19.2392, -16.1472, -12.2137, -6.24929, 0.743403, 4.09085, 7.89894, 7.27273, 6.33396, 1.53364, -0.0143157, -7.08577, -14.1574, -5.90653, 6.42084, 2.61776, -2.75633
47.5, -56.5, 1993, -14.9895, -19.1132, -7.54115, -9.66755, -2.8256, 4.49487, 6.41901, 7.52392, 4.39779, 1.91051, -1.17711, -9.42684, -14.5098, -6.6781, 6.14593, 1.7104, -3.3329
47.5, -56.5, 1994, -14.0825, -10.4899, -7.40912, -5.67119, 1.99017, 4.80409, 8.51193, 6.74541, 4.29606, 0.889329, -2.02236, -7.58186, -10.7181, -3.69671, 6.68714, 1.05434, -1.66833
47.5, -56.5, 1995, -13.7082, -16.1433, -9.964, -6.21924, 0.0189344, 6.10193, 8.25217, 6.72878, 5.59933, 3.56477, -1.81958, -6.05083, -11.9675, -5.3881, 7.02763, 2.44817, -1.96994
47.5, -56.5, 1996, -14.2218, -14.5761, -10.7043, -9.02284, -4.1818, 5.03355, 8.07497, 8.46001, 5.48818, 2.54239, -1.51696, -8.51929, -12.4391, -7.96965, 7.18951, 2.1712, -2.762
47.5, -56.5, 1997, -11.1744, -14.4261, -14.583, -5.64628, -0.550464, 5.66848, 9.48568, 7.45588, 6.00874, 2.85249, 0.185296, -5.32825, -10.3096, -6.92659, 7.53668, 3.01551, -1.671
47.5, -56.5, 1998, -12.129, -15.5747, -11.7275, -8.21788, 1.31908, 5.00823, 6.56024, 7.0546, 4.31128, 3.28449, -2.52461, -4.43697, -10.7136, -6.20877, 6.20769, 1.69038, -2.25606
47.5, -56.5, 1999, -16.0243, -14.2436, -11.6227, -7.31615, 0.139421, 5.53895, 7.21526, 7.93042, 6.13224, 1.45521, -2.03207, -8.51893, -12.929, -6.26647, 6.89487, 1.85179, -2.61219
47.5, -56.5, 2000, -11.0191, -12.9368, -9.80908, -5.77418, 2.73229, 4.69173, 7.57862, 6.39898, 4.81064, 1.5175, -0.197318, -6.0434, -9.99979, -4.28366, 6.22311, 2.04361, -1.50418
48, -56.5, 1971, -18.1946, -23.4905, -15.756, -10.0878, -0.411366, 4.05709, 8.04854, 6.15025, 2.80585, -2.27774, -8.75166, -11.8706, -17.8519, -8.75174, 6.08529, -2.74119, -5.81488
48, -56.5, 1972, -15.5364, -17.2201, -14.7882, -12.7703, -5.6146, 4.34711, 6.37184, 5.41676, 1.31418, -0.416011, -7.37008, -13.1154, -15.2906, -11.0577, 5.37857, -2.1573, -5.78177
48, -56.5, 1973, -12.3561, -20.0879, -16.3113, -9.31569, -1.6331, 1.94822, 6.19113, 6.02541, 3.18833, -2.87394, -8.84448, -19.399, -17.281, -9.0867, 4.72159, -2.84336, -6.12237
48, -56.5, 1974, -18.8152, -15.7451, -15.4036, -11.8396, -3.18132, 2.36834, 5.91138, 5.38489, 3.60239, -0.782536, -4.66088, -10.3595, -14.9733, -10.1415, 4.55487, -0.613676, -5.2934
48, -56.5, 1975, -16.2378, -19.3996, -16.4, -9.59703, -1.72187, 5.39321, 6.7564, 4.56316, 4.31914, -1.11649, -2.99645, -8.68986, -14.7758, -9.23964, 5.57092, 0.0687317, -4.59394
48, -56.5, 1976, -17.4278, -19.2651, -16.1811, -8.98268, -2.17339, 6.17841, 6.04417, 6.58545, 3.32566, -2.33102, -8.18318, -9.62105, -15.438, -9.1124, 6.26935, -2.39618, -5.16931
48, -56.5, 1977, -21.2382, -22.7375, -17.2514, -12.2157, -1.83021, 2.96702, 7.71956, 4.8005, 3.38082, -1.50687, -3.37404, -13.2189, -19.0649, -10.4324, 5.16236, -0.50003, -6.20873
48, -56.5, 1978, -21.065, -14.0148, -8.9035, -11.6328, -2.60167, 4.55496, 8.47792, 6.25065, 2.65172, -1.74514, -4.39062, -10.745, -15.2749, -7.71265, 6.42785, -1.16134, -4.43027
48, -56.5, 1979, -16.9627, -15.4001, -13.6924, -8.56224, -2.22152, 4.45246, 6.57594, 5.78963, 2.14406, 2.34761, -6.98281, -12.9368, -15.0999, -8.1587, 5.60601, -0.830379, -4.62073
48, -56.5, 1980, -19.9465, -25.0126, -14.9503, -9.32081, 0.449433, 4.55114, 7.14402, 4.43184, 2.6482, -0.232046, -5.95907, -8.55384, -17.8376, -7.94056, 5.37566, -1.18097, -5.39588
48, -56.5, 1981, -13.908, -18.1388, -15.3683, -7.89456, -1.9885, 1.98029, 7.46494, 4.71796, 4.53101, 0.128891, -7.19342, -11.6938, -14.5802, -8.41712, 4.72107, -0.844509, -4.78019
48, -56.5, 1982, -15.0798, -16.7642, -12.0662, -7.2332, -1.08747, 2.58913, 6.20485, 5.76096, 2.91478, 0.831188, -3.2956, -10.0828, -13.9756, -6.79562, 4.85165, 0.150123, -3.94236
48, -56.5, 1983, -16.78, -19.0185, -11.7012, -7.8736, -1.78122, 3.96298, 6.33775, 6.62188, 4.03201, 0.634716, -3.29324, -8.42015, -14.7395, -7.11869, 5.64087, 0.457829, -3.93988
48, -56.5, 1984, -11.4179, -21.4936, -12.905, -10.6904, -2.1657, 4.30728, 5.35692, 6.29749, 2.58263, -1.44472, -6.23706, -12.9803, -15.2973, -8.58702, 5.32057, -1.69972, -5.06586
48, -56.5, 1985, -18.6409, -14.1316, -11.3425, -12.0521, -4.08208, 3.39871, 7.34642, 4.51486, 1.92129, 0.978099, -4.61361, -10.629, -14.4672, -9.15888, 5.08666, -0.571405, -4.7777
48, -56.5, 1986, -15.4199, -17.8966, -17.8532, -8.21935, -0.861214, 5.25006, 9.12268, 5.40266, 5.01815, 1.88412, -3.44914, -8.68205, -13.9995, -8.97791, 6.5918, 1.15104, -3.80865
48, -56.5, 1987, -18.8067, -18.9385, -14.6699, -6.8087, -0.578338, 3.01663, 5.08152, 6.10873, 4.53962, -1.01896, -4.46305, -8.97066, -15.5719, -7.3523, 4.73562, -0.314134, -4.62569
48, -56.5, 1988, -15.6919, -17.2855, -14.4441, -5.47676, -1.17974, 2.39928, 6.84487, 5.4086, 5.45105, 1.34708, -4.76919, -13.957, -15.6448, -7.03354, 4.88425, 0.676318, -4.27945
48, -56.5, 1989, -16.9342, -14.4537, -12.6841, -9.31031, -0.418889, 4.65607, 7.23869, 5.28336, 4.74443, -0.207567, -7.69358, -10.8669, -14.085, -7.47109, 5.72604, -1.05224, -4.22056
48, -56.5, 1990, -21.1123, -21.2545, -16.6484, -11.4407, -3.73778, 2.52774, 8.92692, 5.03478, 4.79202, -1.62998, -4.03097, -17.087, -19.818, -10.609, 5.49648, -0.289641, -6.30502
48, -56.5, 1991, -23.3874, -18.4446, -12.6324, -5.1422, 1.05413, 4.09244, 5.96792, 6.18497, 1.73149, 3.52385, -4.72274, -13.7834, -18.5385, -5.5735, 5.41511, 0.177535, -4.62983
48, -56.5, 1992, -21.969, -19.5748, -14.0993, -7.67802, -0.414961, 3.88822, 8.28328, 6.30581, 4.70428, -0.368243, -1.54552, -9.75426, -17.0994, -7.39744, 6.1591, 0.93017, -4.35188
48, -56.5, 1993, -18.4456, -21.5659, -9.3675, -11.853, -5.69236, 3.70322, 6.02511, 6.57425, 2.61629, -0.216316, -3.91235, -12.7076, -17.573, -8.97097, 5.43419, -0.504124, -5.40348
48, -56.5, 1994, -16.8393, -12.3391, -9.07358, -8.16849, 0.593175, 3.94566, 8.74484, 5.94267, 2.80565, -1.30602, -5.66691, -10.4791, -13.2192, -5.54963, 6.21105, -1.38909, -3.48672
48, -56.5, 1995, -17.1318, -19.703, -12.2955, -7.93613, -1.79207, 6.12649, 7.70384, 5.10027, 3.78312, 1.41125, -4.21547, -8.59444, -15.1431, -7.34125, 6.3102, 0.3263, -3.96195
48, -56.5, 1996, -17.4197, -17.6503, -13.3639, -11.3826, -6.9366, 4.54196, 7.66143, 7.56328, 3.34226, 0.35708, -3.96714, -10.5242, -15.1981, -10.5611, 6.58889, -0.089265, -4.81488
48, -56.5, 1997, -13.7663, -17.6808, -17.2211, -7.66778, -2.96184, 5.09691, 9.6219, 5.97825, 4.17475, 0.476737, -1.80888, -8.04288, -13.1633, -9.28358, 6.89902, 0.947535, -3.65009
48, -56.5, 1998, -14.9883, -19.249, -13.9782, -10.8013, 0.326354, 4.15828, 5.98589, 6.05584, 2.78955, 0.934671, -4.92582, -6.87846, -13.7053, -8.15102, 5.4, -0.400534, -4.2142
48, -56.5, 1999, -19.1885, -17.9037, -14.1633, -8.95321, -1.5544, 5.51717, 6.50586, 6.5559, 4.63227, -0.896028, -4.58325, -11.0797, -16.0573, -8.22362, 6.19298, -0.282335, -4.59257
48, -56.5, 2000, -13.4066, -15.5877, -12.0947, -7.39683, 1.33167, 4.02464, 8.0476, 4.97746, 3.01215, 0.0666028, -2.61543, -9.96772, -12.9874, -6.05328, 5.68323, 0.154441, -3.30074
48.5, -56.5, 1971, -18.7236, -24.0252, -16.8695, -10.6718, -0.4324, 3.68961, 7.80406, 5.55009, 2.27594, -3.03195, -9.83094, -12.0828, -18.2772, -9.32458, 5.68125, -3.52899, -6.36238
48.5, -56.5, 1972, -16.0908, -17.9575, -15.8514, -13.5714, -5.98158, 3.82551, 6.3776, 5.22374, 1.04249, -1.2705, -7.85932, -13.4239, -15.8241, -11.8015, 5.14229, -2.69578, -6.29476
48.5, -56.5, 1973, -12.6164, -20.7816, -16.8037, -9.77901, -1.97829, 1.54703, 6.37974, 5.88266, 2.51314, -3.62147, -9.86432, -18.9901, -17.4627, -9.52033, 4.60314, -3.65755, -6.50936
48.5, -56.5, 1974, -19.5219, -16.4738, -15.9583, -12.0579, -3.92732, 2.06741, 6.00288, 5.25183, 3.08063, -1.30413, -5.0573, -10.8224, -15.606, -10.6479, 4.44071, -1.0936, -5.72669
48.5, -56.5, 1975, -16.6334, -19.6224, -17.1121, -9.81695, -2.00371, 5.26924, 7.10048, 4.44911, 3.81997, -1.56498, -3.22782, -9.41172, -15.2225, -9.64425, 5.60628, -0.324274, -4.89618
48.5, -56.5, 1976, -18.1368, -19.0587, -16.6019, -10.1043, -3.66858, 6.09297, 6.07299, 6.18008, 2.68796, -3.26, -9.1193, -9.74287, -15.6461, -10.1249, 6.11535, -3.23045, -5.72154
48.5, -56.5, 1977, -21.7501, -22.9437, -18.2806, -13.1862, -2.25973, 2.95487, 7.56225, 4.62939, 2.99199, -2.07323, -3.75944, -14.3914, -19.6951, -11.2421, 5.04884, -0.946891, -6.70882
48.5, -56.5, 1978, -21.4715, -14.8096, -9.57664, -11.9204, -3.01583, 3.97916, 8.28955, 5.84092, 2.26463, -2.39518, -5.6508, -11.9992, -16.0934, -8.17097, 6.03654, -1.92712, -5.03875
48.5, -56.5, 1979, -17.3941, -16.1556, -14.5018, -9.66646, -3.498, 3.88149, 6.31397, 5.10484, 1.64188, 1.26706, -7.88322, -13.6678, -15.7392, -9.2221, 5.1001, -1.6581, -5.37982
48.5, -56.5, 1980, -20.4716, -24.6594, -15.3076, -9.65733, 0.0381428, 4.24797, 7.03377, 4.16764, 2.25452, -0.863472, -6.46785, -8.89585, -18.0089, -8.30891, 5.14979, -1.69227, -5.71508
48.5, -56.5, 1981, -14.5017, -18.8388, -16.5897, -7.99702, -3.09076, 1.50862, 7.11463, 4.211, 4.11495, -0.592155, -7.90396, -11.6545, -14.9983, -9.22584, 4.27808, -1.46039, -5.35162
48.5, -56.5, 1982, -15.3263, -16.9969, -12.2858, -7.6707, -1.56633, 2.20377, 6.06265, 5.43274, 2.50691, 0.341424, -4.08789, -10.1725, -14.1653, -7.17426, 4.56639, -0.413185, -4.29659
48.5, -56.5, 1983, -17.4957, -19.8215, -12.2338, -9.11237, -2.54112, 3.4535, 6.05083, 6.27813, 3.27272, 0.00863216, -3.58562, -9.13024, -15.4825, -7.96241, 5.26082, -0.101422, -4.57138
48.5, -56.5, 1984, -12.6019, -21.9337, -13.2786, -11.3167, -2.70055, 3.93669, 4.62728, 5.32525, 2.21506, -2.28544, -6.99014, -12.9314, -15.8223, -9.09861, 4.62974, -2.35351, -5.66118
48.5, -56.5, 1985, -18.9286, -14.7828, -11.7291, -12.764, -4.90803, 3.14628, 7.13553, 3.93018, 1.63182, 0.489781, -5.09189, -11.143, -14.9515, -9.80038, 4.73733, -0.990096, -5.25116
48.5, -56.5, 1986, -16.2093, -18.3921, -18.1213, -8.99172, -1.1571, 5.07663, 8.91234, 5.01832, 4.65987, 1.37395, -3.90957, -8.81677, -14.4727, -9.42336, 6.33576, 0.708081, -4.21306
48.5, -56.5, 1987, -19.4415, -19.3758, -14.9984, -6.99531, -1.909, 2.75792, 5.01324, 5.51605, 3.98645, -1.21369, -4.71277, -9.12552, -15.9809, -7.96758, 4.42907, -0.646671, -5.04153
48.5, -56.5, 1988, -16.1848, -18.0551, -15.4489, -6.61239, -2.31651, 2.06554, 6.87685, 4.94614, 4.73161, 1.0138, -5.52167, -14.2377, -16.1592, -8.12595, 4.62951, 0.0745812, -4.89526
48.5, -56.5, 1989, -17.0381, -14.9397, -13.3291, -9.76905, -0.873736, 4.07686, 7.00351, 5.08814, 4.40284, -0.599457, -8.06602, -11.3387, -14.4388, -7.99062, 5.3895, -1.42088, -4.61521
48.5, -56.5, 1990, -21.0651, -21.7829, -17.9557, -11.762, -4.23204, 2.35625, 8.74649, 4.67661, 4.26947, -2.00752, -4.68826, -17.1586, -20.0022, -11.3166, 5.25978, -0.808767, -6.71694
48.5, -56.5, 1991, -23.0509, -18.3928, -13.0283, -5.66861, 0.336437, 3.37959, 5.79579, 5.81899, 1.26367, 2.47704, -5.62658, -14.9457, -18.7965, -6.12016, 4.99812, -0.628625, -5.13678
48.5, -56.5, 1992, -22.1309, -20.6408, -14.9004, -8.12329, -1.03245, 3.28314, 8.07007, 5.78991, 3.88364, -0.899867, -1.94303, -10.1296, -17.6338, -8.01871, 5.71437, 0.346914, -4.8978
48.5, -56.5, 1993, -18.7817, -21.923, -10.0086, -12.5532, -6.65942, 2.93234, 5.79783, 6.3098, 2.2499, -1.20036, -4.80367, -13.2122, -17.9723, -9.74039, 5.01332, -1.25138, -5.98769
48.5, -56.5, 1994, -17.1145, -13.2324, -9.87318, -9.05303, -0.141213, 3.40429, 9.00301, 5.63269, 2.3034, -1.57185, -6.37486, -10.8252, -13.724, -6.35581, 6.01333, -1.8811, -3.9869
48.5, -56.5, 1995, -17.2637, -20.8146, -13.2783, -9.16557, -3.25627, 5.96793, 7.52073, 4.85428, 3.42066, 0.710688, -5.00642, -8.85263, -15.6436, -8.56672, 6.11431, -0.291693, -4.59694
48.5, -56.5, 1996, -17.8613, -18.4483, -14.1275, -12.0719, -7.56628, 4.41064, 6.89038, 7.5551, 2.72095, -0.0490361, -4.84162, -11.5331, -15.9476, -11.2552, 6.28537, -0.723234, -5.41016
48.5, -56.5, 1997, -14.0474, -17.9827, -17.7428, -8.69306, -3.40745, 4.83942, 9.5562, 5.58629, 3.63049, -0.161373, -2.43222, -8.54567, -13.5253, -9.94778, 6.66063, 0.345634, -4.11669
48.5, -56.5, 1998, -15.7157, -19.4069, -14.9275, -11.5321, 0.200275, 3.69645, 5.7861, 5.95416, 2.25189, 0.233194, -5.31176, -7.34105, -14.1545, -8.75313, 5.14557, -0.942225, -4.67608
48.5, -56.5, 1999, -19.5132, -18.9078, -14.9143, -9.35625, -2.41691, 5.56441, 6.22666, 6.09603, 4.19753, -1.6257, -4.99437, -11.7833, -16.7348, -8.89582, 5.96237, -0.807515, -5.11894
48.5, -56.5, 2000, -14.0703, -16.1323, -12.801, -7.9585, 0.440871, 3.47627, 8.05699, 4.60666, 2.79075, -0.289827, -3.29007, -10.7036, -13.6354, -6.77289, 5.37997, -0.263047, -3.82284
49, -56.5, 1971, -18.9532, -24.518, -17.3213, -10.7516, -0.255142, 3.47868, 7.49762, 5.18717, 1.76173, -3.45647, -10.6741, -12.6255, -18.6989, -9.44268, 5.38782, -4.12293, -6.71917
49, -56.5, 1972, -16.537, -18.125, -15.7825, -13.9411, -6.01079, 3.43494, 6.45616, 5.07323, 0.977487, -1.57688, -7.86464, -14.1551, -16.2723, -11.9115, 4.98811, -2.82134, -6.50426
49, -56.5, 1973, -12.83, -21.1291, -16.7521, -10.0517, -1.40888, 1.81303, 6.26649, 5.94835, 2.27371, -4.30232, -9.95384, -18.9773, -17.6454, -9.40422, 4.67595, -3.99415, -6.59196
49, -56.5, 1974, -19.8897, -16.5676, -16.8846, -12.0107, -4.13335, 2.31038, 6.03553, 5.25021, 2.87529, -1.30291, -5.36209, -10.8749, -15.7774, -11.0095, 4.53204, -1.26324, -5.87954
49, -56.5, 1975, -16.8822, -19.6357, -17.274, -9.93833, -2.13006, 4.94582, 7.33343, 4.75541, 3.39916, -1.54194, -3.30947, -9.64751, -15.3885, -9.78081, 5.67822, -0.48408, -4.99379
49, -56.5, 1976, -18.5516, -19.0332, -16.5002, -10.956, -4.93253, 6.06492, 6.04545, 6.21431, 2.23906, -3.79125, -9.71208, -9.70045, -15.7617, -10.7962, 6.10823, -3.75476, -6.05112
49, -56.5, 1977, -22.0826, -23.8452, -18.7299, -13.8381, -2.84489, 3.12649, 7.09409, 4.50869, 2.90079, -2.20222, -3.68861, -14.9534, -20.2938, -11.8043, 4.90976, -0.996679, -7.04624
49, -56.5, 1978, -21.8514, -15.182, -9.99009, -12.1348, -3.15689, 3.73921, 7.90941, 5.77089, 2.34057, -2.6959, -5.94263, -12.0724, -16.3686, -8.42726, 5.80651, -2.09932, -5.27217
49, -56.5, 1979, -17.3076, -16.3863, -14.431, -10.0358, -4.24061, 3.6721, 6.52039, 4.66942, 1.38509, 0.652521, -8.11984, -14.0718, -15.9219, -9.56914, 4.95397, -2.02741, -5.64113
49, -56.5, 1980, -20.7641, -24.6367, -15.6763, -9.81849, -0.00914525, 4.32202, 7.11042, 4.29765, 2.1073, -0.987788, -6.48119, -9.09987, -18.1669, -8.50133, 5.24336, -1.78723, -5.80302
49, -56.5, 1981, -14.6457, -19.2587, -17.2723, -7.94224, -3.2911, 1.29392, 6.39446, 4.23145, 4.13102, -0.994914, -8.59692, -11.7268, -15.2104, -9.50189, 3.97328, -1.82027, -5.63983
49, -56.5, 1982, -15.4384, -16.7421, -12.3194, -7.81065, -1.89924, 1.93705, 6.00475, 4.98562, 2.48558, 0.230065, -4.34958, -10.5388, -14.2398, -7.3431, 4.30914, -0.544643, -4.45459
49, -56.5, 1983, -17.6734, -20.2158, -12.1386, -9.86042, -3.18601, 3.24141, 6.06732, 5.92078, 2.88447, -0.23224, -3.65068, -8.99722, -15.6288, -8.39501, 5.0765, -0.332815, -4.82003
49, -56.5, 1984, -13.2232, -22.5542, -13.5419, -11.5484, -2.64058, 4.25226, 4.3343, 4.68825, 2.13274, -2.79356, -7.64314, -12.9231, -16.2335, -9.24363, 4.42494, -2.76799, -5.95505
49, -56.5, 1985, -18.9103, -15.1946, -11.8702, -12.81, -4.85992, 2.7566, 6.9878, 3.61993, 1.57953, 0.295324, -5.0354, -11.6257, -15.2435, -9.84668, 4.45478, -1.05352, -5.42223
49, -56.5, 1986, -16.5661, -18.6822, -18.1006, -9.14754, -1.10535, 5.15155, 8.71639, 4.90076, 4.28669, 1.12577, -3.84496, -8.6087, -14.619, -9.45116, 6.25624, 0.5225, -4.32286
49, -56.5, 1987, -19.8266, -19.1629, -15.0086, -6.7856, -2.61612, 2.66501, 5.21237, 5.51981, 3.87271, -1.02049, -5.05678, -8.86173, -15.9504, -8.13678, 4.46573, -0.734854, -5.08908
49, -56.5, 1988, -16.4931, -19.0335, -15.483, -7.20187, -3.38463, 1.64463, 6.86758, 4.731, 4.46549, 0.907375, -6.3176, -14.1029, -16.5431, -8.68983, 4.4144, -0.314911, -5.28337
49, -56.5, 1989, -17.284, -15.0409, -13.7085, -10.195, -1.20899, 3.8294, 6.8774, 4.97117, 4.58952, -0.781559, -8.18613, -11.4397, -14.5882, -8.37086, 5.22599, -1.45939, -4.79812
49, -56.5, 1990, -21.1493, -22.5078, -18.423, -11.7404, -4.43203, 2.42675, 8.44351, 4.43802, 3.91619, -2.03899, -5.16143, -17.3352, -20.3308, -11.5318, 5.10276, -1.09474, -6.96364
49, -56.5, 1991, -23.1676, -18.4245, -12.9357, -6.24105, 0.256776, 2.64566, 5.81337, 5.86838, 1.2171, 1.91188, -5.90067, -15.1551, -18.9158, -6.30667, 4.7758, -0.9239, -5.34263
49, -56.5, 1992, -22.5847, -21.592, -15.8764, -8.24053, -1.40291, 2.80316, 8.0526, 5.87791, 3.371, -1.22783, -2.44067, -10.1524, -18.1097, -8.50662, 5.57789, -0.0991652, -5.2844
49, -56.5, 1993, -18.7764, -22.3432, -10.5612, -12.859, -7.15577, 2.43144, 5.64608, 6.13687, 2.43587, -1.80269, -5.26568, -13.3834, -18.1677, -10.192, 4.73813, -1.54417, -6.29142
49, -56.5, 1994, -17.4349, -13.9468, -10.3962, -9.6138, -0.633459, 3.10876, 9.4082, 5.47002, 1.9356, -1.45446, -6.64371, -10.9167, -14.0995, -6.88114, 5.99566, -2.05419, -4.25979
49, -56.5, 1995, -17.1449, -21.5607, -13.7004, -9.59055, -3.79785, 5.96102, 7.76149, 4.88493, 3.33501, 0.24792, -5.61741, -8.91805, -15.8746, -9.02959, 6.20248, -0.67816, -4.84496
49, -56.5, 1996, -17.8101, -18.7254, -14.9577, -12.6824, -8.00789, 4.19978, 6.23369, 7.66415, 2.41535, -0.386015, -4.9214, -12.1802, -16.2386, -11.8827, 6.03254, -0.964021, -5.76318
49, -56.5, 1997, -14.2366, -18.2097, -17.9203, -8.73975, -3.02096, 4.70353, 9.74379, 5.50813, 3.39073, -0.403277, -2.68534, -8.70065, -13.7157, -9.89367, 6.65182, 0.100704, -4.2142
49, -56.5, 1998, -16.2092, -19.5518, -15.5176, -12.1398, 0.121526, 3.37715, 5.80302, 5.91135, 1.8448, 0.00626788, -5.25219, -7.50725, -14.4228, -9.17864, 5.03051, -1.13371, -4.92615
49, -56.5, 1999, -19.3457, -19.245, -15.0028, -9.59826, -2.78043, 5.19511, 6.20129, 5.96201, 4.0188, -1.67617, -5.29289, -11.9843, -16.8584, -9.12717, 5.78613, -0.983422, -5.2957
49, -56.5, 2000, -14.2434, -16.5849, -13.1259, -7.92164, 0.301588, 3.37451, 8.0614, 4.54177, 2.77876, -0.262084, -3.72465, -10.8534, -13.8939, -6.91533, 5.32589, -0.402659, -3.9715
49.5, -56.5, 1971, -19.5107, -25.2271, -17.8163, -10.7886, -0.435807, 3.13121, 7.1665, 4.99462, 1.47099, -3.78565, -11.0836, -13.4117, -19.3831, -9.68022, 5.09744, -4.46607, -7.108
49.5, -56.5, 1972, -17.0636, -18.3804, -15.0062, -14.0145, -6.07255, 2.83776, 6.26763, 5.05302, 1.10659, -1.38254, -8.06031, -14.663, -16.7023, -11.6977, 4.71947, -2.77875, -6.61484
49.5, -56.5, 1973, -13.1821, -21.4895, -16.7267, -10.0991, -1.79123, 1.75566, 5.7679, 5.75212, 1.99737, -4.6229, -10.1446, -19.6885, -18.12, -9.53901, 4.42523, -4.25672, -6.87263
49.5, -56.5, 1974, -20.3216, -16.5121, -17.855, -12.2229, -4.82727, 2.37146, 6.09492, 5.46854, 2.61102, -1.18684, -5.91056, -11.2068, -16.0135, -11.635, 4.64497, -1.49546, -6.12476
49.5, -56.5, 1975, -17.0389, -20.1767, -17.4898, -10.156, -3.16612, 4.58573, 7.18906, 4.71958, 2.99782, -1.44924, -3.61839, -10.2772, -15.8309, -10.2706, 5.49812, -0.68994, -5.32334
49.5, -56.5, 1976, -18.8969, -19.3725, -16.8023, -11.5824, -5.47678, 5.84259, 5.98391, 6.12619, 1.81571, -3.9805, -10.5093, -9.43581, -15.9018, -11.2871, 5.98423, -4.2247, -6.35734
49.5, -56.5, 1977, -22.5457, -25.244, -19.0453, -14.4955, -3.4117, 3.09166, 6.65713, 4.26663, 2.94266, -2.17608, -3.62646, -15.2022, -20.9973, -12.3175, 4.67181, -0.953295, -7.39906
49.5, -56.5, 1978, -22.0157, -15.1729, -9.95352, -11.8055, -3.10286, 3.75854, 7.77222, 5.6104, 2.32876, -3.16776, -6.34037, -12.3285, -16.5057, -8.2873, 5.71372, -2.39313, -5.3681
49.5, -56.5, 1979, -17.203, -16.6493, -14.211, -10.4352, -4.98848, 3.39859, 6.43294, 4.53544, 1.3258, -0.0360392, -8.30824, -14.3871, -16.0798, -9.87823, 4.78899, -2.33949, -5.87713
49.5, -56.5, 1980, -21.5794, -24.9616, -16.0477, -10.3084, -0.329223, 4.18481, 7.29023, 4.41909, 1.81989, -1.09417, -7.0607, -9.02349, -18.5215, -8.89509, 5.29804, -2.11166, -6.05754
49.5, -56.5, 1981, -15.083, -19.9656, -17.673, -7.7513, -3.52798, 0.787744, 5.35786, 4.35156, 4.23169, -1.37039, -9.6076, -12.1793, -15.7426, -9.65075, 3.49905, -2.24876, -6.03577
49.5, -56.5, 1982, -15.7988, -16.3472, -12.5153, -8.22152, -2.55455, 1.64446, 5.93367, 4.64915, 2.53936, 0.18496, -4.73603, -10.4788, -14.2083, -7.76378, 4.07576, -0.670572, -4.64171
49.5, -56.5, 1983, -18.3161, -20.5974, -12.0062, -10.3926, -3.97825, 2.86167, 6.33403, 5.78829, 2.62332, -0.37401, -3.68709, -9.09455, -16.0027, -8.79233, 4.99466, -0.479262, -5.06991
49.5, -56.5, 1984, -13.6527, -22.7491, -13.9221, -11.3647, -3.21082, 4.11205, 3.73423, 4.05851, 2.02191, -3.40859, -8.52898, -13.3664, -16.5894, -9.49922, 3.96827, -3.30522, -6.35639
49.5, -56.5, 1985, -19.2853, -15.3023, -12.1804, -12.8542, -5.30943, 2.29914, 6.88981, 3.6918, 1.27585, 0.228814, -4.99292, -11.4928, -15.3601, -10.1147, 4.29358, -1.16275, -5.58599
49.5, -56.5, 1986, -16.8546, -19.1247, -18.2416, -9.47997, -1.246, 4.96428, 8.31983, 4.83781, 3.78254, 0.723202, -3.76274, -8.45362, -14.811, -9.65586, 6.04064, 0.247668, -4.54463
49.5, -56.5, 1987, -20.1713, -19.0903, -15.3874, -6.65749, -3.29106, 2.63036, 5.29002, 5.52977, 3.93696, -0.892648, -5.51062, -8.49333, -15.9183, -8.44533, 4.48338, -0.822103, -5.17559
49.5, -56.5, 1988, -17.2934, -19.5058, -15.5995, -7.72944, -4.37732, 1.24869, 6.81079, 4.61066, 4.21288, 0.823643, -7.1852, -14.7329, -17.1774, -9.23541, 4.22338, -0.716225, -5.72641
49.5, -56.5, 1989, -17.579, -15.4317, -14.3407, -10.9627, -1.73881, 3.54613, 6.69121, 4.67845, 4.81207, -0.838623, -8.82318, -11.7708, -14.9272, -9.01407, 4.97193, -1.61658, -5.14648
