
Download Data - raw
Regional - CRCM4.2.3 (Run 1) - SR-A2
Air Temperature - Mean Max (2m) (degC)
Area: 46.48N 59.85W to 51.69N 51.41W
Baseline Years: 1971 - 2000

lat, lon, year, january, february, march, april, may, june, july, august, september, october, november, december, winter, spring, summer, autumn, annual
47, -59, 1986, 3.32808, 0.947607, -0.0957746, 3.08438, 5.9934, 8.86391, 11.2463, 12.5903, 13.3701, 11.6916, 9.0648, 6.21083, 3.49551, 2.994, 10.9002, 11.3755, 7.19129
47, -59, 1987, 1.81857, 0.798448, 2.04303, 2.92678, 5.66772, 7.81606, 10.0554, 12.0614, 12.8767, 10.5212, 7.53325, 4.34895, 2.32199, 3.54585, 9.9776, 10.3104, 6.53895
47, -59, 1988, 2.23295, 1.08427, 0.663725, 2.56743, 4.85624, 7.30467, 10.5106, 12.0361, 12.9481, 11.5897, 8.93987, 5.5448, 2.95401, 2.6958, 9.95046, 11.1592, 6.68987
47, -59, 1989, 1.87072, 1.47107, 1.44824, 3.25794, 5.51973, 8.3327, 10.9092, 11.6418, 12.7669, 11.4976, 7.87145, 4.49126, 2.61101, 3.40864, 10.2946, 10.712, 6.75655
47, -59, 1990, 0.372575, -1.13627, -0.317171, 1.52081, 4.47112, 7.39949, 10.225, 11.5772, 13.0307, 10.8856, 8.8758, 4.20957, 1.14862, 1.89158, 9.73392, 10.9307, 5.92621
47, -59, 1991, -1.01607, -0.743233, 0.578327, 2.82737, 5.26042, 6.8266, 9.99708, 12.2563, 12.0454, 11.7112, 8.89439, 5.45106, 1.23059, 2.8887, 9.69332, 10.8837, 6.17407
47, -59, 1992, 0.79596, -1.20182, -0.848245, 0.908684, 3.74109, 6.71685, 10.1009, 11.0509, 11.5162, 9.9955, 8.50519, 5.53784, 1.71066, 1.26718, 9.28956, 10.0056, 5.56826
47, -59, 1993, 1.40554, -0.593457, 1.05396, 1.63904, 3.00845, 6.9356, 9.78914, 11.5872, 11.4813, 10.3329, 8.90213, 5.68923, 2.16711, 1.90048, 9.43732, 10.2388, 5.93592
47, -59, 1994, 1.72512, 1.12318, 1.68081, 2.94961, 5.25356, 8.22799, 11.3242, 12.0082, 11.9805, 10.5765, 8.54586, 5.14353, 2.66395, 3.29466, 10.5201, 10.3676, 6.71159
47, -59, 1995, 2.41661, -0.076873, 1.25729, 2.5994, 5.01882, 8.57659, 11.5179, 12.5496, 12.568, 11.3359, 8.45694, 6.16965, 2.83646, 2.9585, 10.8814, 10.7869, 6.86582
47, -59, 1996, 3.04411, 1.12199, 1.54967, 2.86234, 4.72333, 7.61906, 10.4197, 12.2668, 13.12, 11.4349, 8.82882, 5.31325, 3.15978, 3.04511, 10.1018, 11.1279, 6.85867
47, -59, 1997, 3.39396, 2.0416, 0.789732, 2.98982, 5.13127, 9.67064, 11.7313, 12.7237, 13.0177, 12.0832, 9.4868, 6.66003, 4.03186, 2.97027, 11.3752, 11.5292, 7.47665
47, -59, 1998, 2.66763, -0.481279, 1.23597, 2.48163, 5.93462, 7.83471, 10.6451, 11.9062, 12.1901, 11.4584, 8.14528, 6.18456, 2.7903, 3.2174, 10.1287, 10.5979, 6.68357
47, -59, 1999, 1.00879, -0.0217136, 0.774404, 2.29636, 5.11626, 8.14328, 11.3888, 13.0036, 13.4377, 11.1905, 8.9197, 4.88542, 1.9575, 2.72901, 10.8452, 11.1826, 6.67859
47, -59, 2000, 1.95441, 1.49195, 1.67026, 3.47973, 7.1255, 8.78043, 10.5561, 12.2111, 12.6209, 10.3408, 8.74719, 6.8213, 3.42255, 4.09183, 10.5159, 10.5697, 7.14998
47.5, -59, 1971, -1.1931, -2.81323, -1.05725, 1.62542, 7.08334, 9.98987, 12.2143, 13.3289, 11.8109, 9.30431, 4.64389, 2.50862, -0.499233, 2.5505, 11.8444, 8.58638, 5.62051
47.5, -59, 1972, -0.659232, -1.50235, -0.961061, 0.788218, 4.82238, 10.3055, 12.5583, 12.5411, 11.6156, 9.50669, 5.75269, 0.718116, -0.481156, 1.54985, 11.8016, 8.95833, 5.45716
47.5, -59, 1973, -0.218584, -3.08759, -2.01266, 0.690258, 5.52454, 8.90964, 12.1828, 12.2652, 11.6694, 8.03911, 6.25501, 0.423891, -0.960762, 1.40071, 11.1192, 8.65451, 5.05342
47.5, -59, 1974, -2.88971, -1.66031, -1.7489, 0.561306, 5.41648, 8.89326, 12.7881, 12.4869, 11.8671, 8.93603, 5.34164, 2.69096, -0.619687, 1.40963, 11.3894, 8.71491, 5.22357
47.5, -59, 1975, -0.653112, -2.01975, -0.684523, 1.48447, 7.09944, 9.97965, 11.8524, 12.6563, 12.8816, 10.2116, 6.74749, 4.05297, 0.460034, 2.63313, 11.4961, 9.9469, 6.13404
47.5, -59, 1976, -0.675913, -2.3226, -1.84808, 1.20503, 5.48318, 10.6622, 11.6201, 12.6728, 11.9759, 8.48445, 4.67573, 2.00702, -0.330496, 1.61338, 11.6517, 8.3787, 5.32832
47.5, -59, 1977, -2.03385, -3.63909, -2.64241, -0.0988301, 5.64013, 8.82576, 11.4339, 12.5345, 12.2123, 9.61454, 7.65841, 1.8198, -1.28438, 0.966296, 10.9314, 9.82842, 5.11044
47.5, -59, 1978, -2.17007, -0.412158, 0.644825, 0.859882, 5.67083, 10.1745, 13.0344, 12.9152, 11.7967, 8.82837, 6.62374, 3.74254, 0.386771, 2.39184, 12.0413, 9.08293, 5.97572
47.5, -59, 1979, -0.205073, 0.237788, -0.525622, 1.82617, 6.88312, 9.50376, 13.0355, 12.511, 11.5236, 10.8247, 5.51745, 3.08792, 1.04021, 2.72789, 11.6834, 9.28859, 6.18503
47.5, -59, 1980, -0.690602, -4.87814, -1.67618, 1.59136, 6.84832, 10.4432, 13.3046, 13.3342, 12.0015, 9.53833, 6.6067, 3.07421, -0.831514, 2.2545, 12.3607, 9.38217, 5.79146
47.5, -59, 1981, 1.11406, -1.37586, 0.425471, 2.55576, 6.63089, 8.69227, 12.0773, 12.4267, 13.4285, 10.3395, 5.3719, 2.29834, 0.678847, 3.20404, 11.0654, 9.71332, 6.1654
47.5, -59, 1982, -0.237412, -1.21812, 0.446967, 2.47934, 7.45506, 9.67459, 11.9964, 12.8812, 12.4065, 10.6663, 7.45626, 3.72221, 0.755559, 3.46045, 11.5174, 10.1764, 6.47745
47.5, -59, 1983, -0.698976, -1.73474, 0.00686936, 2.17613, 6.98888, 10.0094, 12.2713, 13.2428, 12.3053, 10.8758, 8.21953, 5.6263, 1.0642, 3.05729, 11.8412, 10.4669, 6.60738
47.5, -59, 1984, 1.91129, -2.54075, 0.47189, 1.73167, 6.72154, 9.97758, 11.5615, 12.8821, 12.1086, 8.49399, 6.10535, 0.696187, 0.0222411, 2.97503, 11.4737, 8.90266, 5.84341
47.5, -59, 1985, -1.05019, -1.04992, 1.05942, 1.53476, 5.78771, 9.55604, 12.9798, 12.411, 11.0936, 10.0956, 7.13058, 2.27696, 0.058948, 2.79396, 11.6489, 9.43995, 5.98545
47.5, -59, 1986, 1.26655, -1.26116, -1.58615, 2.95243, 6.66126, 10.5495, 12.9727, 13.3961, 13.0694, 10.9459, 7.07913, 3.821, 1.27546, 2.67585, 12.3061, 10.3648, 6.65555
47.5, -59, 1987, -1.3776, -1.34085, 0.592706, 3.13976, 6.79696, 9.54607, 11.5573, 13.2957, 12.8283, 9.33774, 5.67699, 2.11013, -0.202774, 3.50981, 11.4664, 9.281, 6.0136
47.5, -59, 1988, -0.410565, -0.685347, 0.0526945, 3.1229, 6.6268, 9.27191, 12.4964, 13.2854, 13.0449, 11.2125, 6.96747, 3.08205, 0.662045, 3.26747, 11.6846, 10.4083, 6.5056
47.5, -59, 1989, -0.641961, -0.147673, 0.0735071, 2.92711, 7.09116, 10.2123, 12.9532, 12.9773, 13.3526, 10.3132, 5.58581, 2.13865, 0.449671, 3.36393, 12.0476, 9.75053, 6.40293
47.5, -59, 1990, -2.40026, -3.25782, -1.14249, 0.791393, 5.15486, 8.9638, 12.5522, 12.6599, 13.0895, 9.49811, 7.31855, 1.04148, -1.53887, 1.60125, 11.392, 9.96873, 5.35578
47.5, -59, 1991, -4.14936, -2.54361, 0.0446256, 2.70135, 7.43117, 9.51525, 11.6155, 13.2703, 11.6844, 11.5717, 7.03918, 3.13665, -1.18544, 3.39238, 11.467, 10.0985, 5.9431
47.5, -59, 1992, -2.60497, -3.17817, -1.37987, 1.08341, 5.99652, 9.0161, 12.4231, 12.7592, 11.8516, 9.08066, 7.21183, 3.44047, -0.780889, 1.90002, 11.3995, 9.38137, 5.47499
47.5, -59, 1993, -1.19532, -3.20845, 0.428821, 1.1308, 4.4202, 9.03567, 12.1637, 12.7662, 11.4702, 9.00337, 7.34966, 3.43426, -0.323171, 1.99327, 11.3219, 9.2744, 5.5666
47.5, -59, 1994, -0.636303, -0.226569, 1.08722, 3.13819, 6.76663, 10.3614, 12.5632, 12.6497, 12.0722, 9.69311, 6.5977, 2.96991, 0.702346, 3.66401, 11.8581, 9.45434, 6.4197
47.5, -59, 1995, -0.0879178, -2.11755, 0.294084, 2.6973, 6.93209, 10.7499, 13.2025, 13.4703, 12.2891, 10.4754, 6.50913, 4.06445, 0.619658, 3.30782, 12.4742, 9.75786, 6.53989
47.5, -59, 1996, 0.22822, -1.16599, 0.190976, 2.0433, 6.50025, 10.1544, 12.3804, 13.6091, 13.015, 11.016, 7.1723, 2.59682, 0.553018, 2.91151, 12.048, 10.4011, 6.4784
47.5, -59, 1997, 1.19816, -0.0728951, -0.752766, 2.87263, 6.13537, 11.7369, 14.2507, 13.2234, 12.6664, 11.2128, 7.99785, 4.56027, 1.89518, 2.75175, 13.0704, 10.6257, 7.08574
47.5, -59, 1998, 0.258976, -2.4259, 0.0945102, 1.52542, 7.81172, 9.74818, 12.2528, 13.0084, 12.4828, 10.444, 6.22857, 4.24321, 0.692095, 3.14389, 11.6698, 9.71845, 6.30606
47.5, -59, 1999, -2.06998, -2.47002, -0.385095, 1.90877, 7.19648, 11.3619, 12.5584, 14.0098, 13.5156, 9.95175, 7.20038, 2.60241, -0.645865, 2.90672, 12.6434, 10.2226, 6.2817
47.5, -59, 2000, -0.500227, -0.200909, 0.86178, 4.00509, 8.3508, 10.6119, 13.0176, 13.1483, 12.3168, 9.47757, 7.43881, 5.11686, 1.47191, 4.40589, 12.2593, 9.7444, 6.97037
48, -59, 1971, -3.48956, -5.04869, -1.7767, 1.79731, 8.81736, 12.7664, 14.3876, 14.5429, 11.568, 8.27836, 2.81897, 0.297685, -2.74685, 2.94599, 13.899, 7.55512, 5.4133
48, -59, 1972, -2.80725, -3.11824, -1.5265, 0.543876, 4.93713, 13.1862, 14.9797, 13.5779, 11.6908, 9.1007, 3.93639, -1.48211, -2.4692, 1.31817, 13.9146, 8.24263, 5.25155
48, -59, 1973, -2.09873, -4.88857, -3.14127, 1.14646, 7.7995, 10.7369, 14.3029, 13.338, 11.7038, 6.91278, 4.76278, -1.73336, -2.90689, 1.9349, 12.7926, 7.79312, 4.90343
48, -59, 1974, -5.23455, -2.71132, -2.36742, 0.618299, 7.18887, 11.0043, 15.3509, 13.5208, 11.9953, 8.25829, 3.71175, 0.952702, -2.33105, 1.81325, 13.292, 7.98845, 5.19066
48, -59, 1975, -3.00175, -3.71583, -1.52592, 1.1978, 8.69847, 12.9353, 14.1864, 13.9826, 13.4364, 9.45997, 5.70523, 2.15406, -1.52117, 2.79012, 13.7015, 9.53387, 6.12607
48, -59, 1976, -2.91368, -4.04161, -2.59266, 1.35261, 7.0257, 13.872, 13.4745, 13.8623, 12.1899, 7.30942, 2.80372, 0.0363691, -2.30631, 1.92855, 13.7363, 7.43434, 5.19821
48, -59, 1977, -4.40506, -5.54631, -3.5011, 0.101012, 7.60963, 11.4017, 14.4343, 13.6986, 12.7845, 8.73901, 6.54146, -0.39166, -3.44768, 1.40318, 13.1782, 9.35498, 5.12218
48, -59, 1978, -4.94512, -1.65264, 0.844413, 0.788017, 6.59151, 12.7978, 15.9916, 14.3197, 12.0362, 7.79041, 5.50764, 2.01482, -1.52765, 2.74131, 14.3697, 8.44475, 6.00703
48, -59, 1979, -2.19905, -1.32117, -1.49283, 1.74995, 8.68249, 11.8393, 14.9111, 13.4528, 11.2995, 10.4122, 3.51723, 0.805335, -0.90496, 2.97987, 13.4011, 8.40965, 5.9714
48, -59, 1980, -2.92132, -7.43935, -1.97576, 2.29697, 8.54865, 12.4942, 15.6002, 14.417, 11.7681, 8.77659, 5.36743, 1.42398, -2.9789, 2.95662, 14.1704, 8.63737, 5.69638
48, -59, 1981, -0.511324, -3.18307, -0.0203567, 3.01214, 8.06958, 10.2728, 14.3489, 13.2288, 14.216, 9.70696, 3.38142, -0.0510588, -1.24848, 3.68712, 12.6168, 9.10147, 6.03923
48, -59, 1982, -2.257, -2.47606, 0.484366, 2.52469, 9.54878, 11.0113, 14.097, 14.0333, 12.6116, 10.3283, 6.07425, 1.66502, -1.02268, 4.18594, 13.0472, 9.67139, 6.47046
48, -59, 1983, -3.08896, -3.38752, -0.0593778, 2.63583, 9.12302, 12.9701, 14.2224, 14.7456, 12.3655, 10.3957, 6.88637, 4.01285, -0.821209, 3.89982, 13.9794, 9.88252, 6.73512
48, -59, 1984, -0.208481, -5.1259, -0.379983, 1.3009, 7.70027, 11.6578, 13.164, 13.9866, 12.0164, 7.2389, 4.57101, -1.72569, -2.35336, 2.87373, 12.9361, 7.94212, 5.34964
48, -59, 1985, -3.19237, -2.06676, 1.19185, 0.847621, 6.64816, 11.2434, 14.9214, 13.3874, 10.9606, 9.8119, 5.66291, 0.34113, -1.63933, 2.89588, 13.1841, 8.8118, 5.8131
48, -59, 1986, -0.582364, -3.10443, -2.69883, 3.29181, 7.96753, 13.2015, 14.9087, 14.1648, 13.1742, 10.6464, 5.4288, 1.86115, -0.608548, 2.8535, 14.0917, 9.74981, 6.52161
48, -59, 1987, -3.9843, -3.10715, -0.210013, 3.20614, 8.16143, 11.5978, 13.0396, 14.2812, 13.4001, 8.29856, 4.25113, 0.455157, -2.2121, 3.71919, 12.9729, 8.64992, 5.78247
48, -59, 1988, -2.79366, -2.04823, -0.221996, 3.87934, 8.37912, 11.6844, 14.7791, 14.5404, 13.3539, 11.0309, 5.13308, 0.773576, -1.35611, 4.01216, 13.668, 9.8393, 6.54083
48, -59, 1989, -2.74975, -1.40679, -0.611274, 2.6865, 9.30659, 11.9815, 15.2237, 14.3514, 14.0901, 9.53883, 3.576, 0.241654, -1.30496, 3.79394, 13.8522, 9.06833, 6.35237
48, -59, 1990, -4.80469, -4.86279, -1.51788, 0.820735, 5.7569, 10.6763, 15.3462, 13.8829, 13.3314, 8.18367, 6.00879, -1.42674, -3.69807, 1.68659, 13.3018, 9.17462, 5.11623
48, -59, 1991, -6.84312, -3.90787, -0.018433, 3.11793, 9.78482, 12.6066, 13.3758, 14.7405, 11.4869, 11.6348, 5.44019, 0.896851, -3.28471, 4.29477, 13.5743, 9.52062, 6.02624
48, -59, 1992, -5.55396, -4.86075, -1.72159, 1.54139, 8.33229, 11.4645, 15.1454, 14.4504, 12.3747, 8.35522, 6.10035, 1.5586, -2.95204, 2.71736, 13.6867, 8.94341, 5.59887
48, -59, 1993, -3.44746, -5.35528, 0.39865, 1.05278, 5.72778, 11.2675, 14.4673, 13.9857, 11.6696, 8.04789, 5.85276, 1.248, -2.51825, 2.39307, 13.2402, 8.52342, 5.4096
48, -59, 1994, -2.61815, -1.13201, 1.14528, 3.00245, 8.43, 12.6853, 15.1453, 13.7645, 12.2371, 8.93456, 4.99784, 0.968049, -0.927371, 4.19258, 13.865, 8.72317, 6.46335
48, -59, 1995, -2.34695, -3.66911, -0.421223, 3.34202, 8.53761, 13.8099, 15.4964, 14.3679, 12.2749, 9.81282, 4.79735, 2.46545, -1.18354, 3.81947, 14.5581, 8.96169, 6.53893
48, -59, 1996, -2.40882, -2.9797, -0.739955, 1.99261, 7.69818, 12.3433, 14.3787, 15.1691, 12.9284, 10.5171, 5.80798, 0.155226, -1.74443, 2.98361, 13.9637, 9.75118, 6.23851
48, -59, 1997, -0.657275, -2.0189, -1.7234, 3.20545, 7.53244, 13.7894, 17.0599, 13.8247, 12.692, 10.632, 6.60334, 2.74133, 0.0217174, 3.00483, 14.8913, 9.97577, 6.97341
48, -59, 1998, -1.9377, -4.0744, -0.675289, 0.926882, 10.2863, 11.7632, 13.9914, 14.146, 12.8176, 9.78281, 4.59491, 2.48359, -1.17617, 3.51263, 13.3002, 9.06509, 6.17544
48, -59, 1999, -4.72427, -4.4083, -1.14475, 1.85819, 9.25645, 14.658, 14.4014, 15.3057, 13.5551, 8.73338, 5.56313, 0.521021, -2.87052, 3.32329, 14.7884, 9.28388, 6.13125
48, -59, 2000, -2.381, -1.51706, 0.543113, 4.75476, 10.0969, 12.2015, 15.2931, 13.9568, 12.0938, 8.55145, 6.28478, 3.46841, -0.143218, 5.1316, 13.8171, 8.97667, 6.94555
48.5, -59, 1971, -4.69143, -6.03906, -0.819634, 5.74896, 11.9459, 15.4848, 16.9174, 16.5249, 12.3589, 9.02639, 2.7157, -0.334011, -3.68817, 5.62508, 16.309, 8.03366, 6.5699
48.5, -59, 1972, -3.89075, -3.41172, -0.371821, 3.54846, 8.77751, 15.3187, 17.0749, 15.3845, 12.881, 10.3264, 3.97009, -2.27115, -3.19121, 3.98471, 15.926, 9.05918, 6.44468
48.5, -59, 1973, -2.49584, -5.18446, -2.43005, 4.48223, 10.165, 13.0293, 16.3948, 15.211, 13.0782, 7.81028, 4.88011, -2.85126, -3.51052, 4.07239, 14.8784, 8.58952, 6.00744
48.5, -59, 1974, -6.75498, -2.65086, -1.31755, 3.75995, 9.9626, 13.8361, 17.4665, 15.7139, 13.1024, 8.8921, 3.13838, 0.703579, -2.90075, 4.135, 15.6722, 8.37763, 6.32101
48.5, -59, 1975, -4.29384, -3.97183, -0.246316, 4.0306, 11.5327, 15.9561, 17.1392, 15.6162, 14.7509, 9.87805, 5.69997, 1.94537, -2.10677, 5.10568, 16.2372, 10.1097, 7.33643
48.5, -59, 1976, -3.66851, -3.78024, -0.979689, 4.77836, 9.36739, 16.5139, 15.7304, 15.5532, 13.126, 7.53407, 2.81344, -0.075253, -2.508, 4.38869, 15.9325, 7.8245, 6.40942
48.5, -59, 1977, -5.75933, -6.14589, -2.90986, 2.59135, 11.1565, 14.1312, 17.2861, 15.6774, 14.4554, 9.27433, 6.78271, -0.780901, -4.22871, 3.61267, 15.6982, 10.1708, 6.31325
48.5, -59, 1978, -6.27202, -1.84737, 3.7508, 3.95544, 9.34062, 15.864, 18.1431, 15.7588, 13.5425, 8.12591, 5.96009, 1.5001, -2.20643, 5.68229, 16.5887, 9.20951, 7.31851
48.5, -59, 1979, -2.84677, -1.20741, -0.123317, 4.9495, 10.7447, 14.2551, 17.7194, 15.1519, 12.1909, 11.1833, 3.23244, -0.422076, -1.49209, 5.19028, 15.7088, 8.86886, 7.06896
48.5, -59, 1980, -4.57763, -8.77796, -0.110422, 4.95755, 11.2836, 15.145, 17.8619, 16.2903, 12.8378, 9.14659, 5.68986, 0.944281, -4.1371, 5.37692, 16.4324, 9.22475, 6.72425
48.5, -59, 1981, -0.963701, -3.44488, 2.57168, 6.14086, 10.15, 12.0429, 16.437, 15.2099, 15.9734, 10.151, 2.82858, -1.11863, -1.8424, 6.2875, 14.5633, 9.65098, 7.16483
48.5, -59, 1982, -3.04548, -1.71684, 3.22727, 6.03908, 11.5536, 12.6656, 16.3343, 15.5554, 14.2642, 11.3453, 6.01824, 1.1842, -1.19271, 6.93999, 14.8517, 10.5426, 7.7854
48.5, -59, 1983, -4.28876, -3.47499, 2.46706, 6.27678, 11.5091, 15.7836, 17.1974, 16.642, 13.555, 11.3172, 7.12344, 3.9407, -1.27435, 6.75098, 16.541, 10.6652, 8.17071
48.5, -59, 1984, -0.422547, -6.30076, 1.29065, 4.55544, 9.79974, 13.8363, 14.7104, 15.3304, 12.8368, 7.41285, 4.26751, -3.01172, -3.24501, 5.21527, 14.6257, 8.17239, 6.19209
48.5, -59, 1985, -4.41456, -1.27784, 3.84512, 3.61091, 9.01858, 14.2914, 17.0947, 14.3926, 11.99, 10.7987, 6.0639, 0.0867302, -1.86856, 5.49154, 15.2596, 9.61751, 7.12501
48.5, -59, 1986, -1.3457, -3.38168, -1.91172, 7.54202, 10.4653, 15.7801, 17.0173, 16.0461, 14.2738, 11.661, 5.688, 2.06017, -0.88907, 5.3652, 16.2812, 10.541, 7.82457
48.5, -59, 1987, -5.26055, -3.31298, 1.59335, 5.99303, 10.0908, 13.9021, 15.6211, 16.2683, 15.1657, 8.45293, 3.90949, 0.0349626, -2.84619, 5.89241, 15.2638, 9.17605, 6.87152
48.5, -59, 1988, -3.9965, -1.87197, 2.23591, 7.20121, 10.7266, 13.7883, 17.503, 16.6164, 14.5823, 11.7779, 4.49639, -0.398701, -2.08906, 6.72122, 15.9692, 10.2855, 7.72173
48.5, -59, 1989, -3.50787, -0.698747, 1.67328, 5.45239, 11.692, 14.6434, 17.8197, 15.8903, 15.6614, 10.3559, 3.31694, -0.353051, -1.51989, 6.27257, 16.1178, 9.77806, 7.66214
48.5, -59, 1990, -6.22924, -5.1538, 0.224311, 3.89184, 9.22514, 12.8478, 17.6399, 15.8395, 14.591, 8.2731, 6.08501, -2.28532, -4.55612, 4.4471, 15.4424, 9.6497, 6.24577
48.5, -59, 1991, -8.32454, -3.83646, 2.13503, 5.91409, 12.4893, 15.0044, 15.986, 16.8613, 12.3742, 12.6203, 5.18741, 0.0436732, -4.03911, 6.84616, 15.9506, 10.0607, 7.20458
48.5, -59, 1992, -7.08157, -5.61786, -0.587358, 4.4728, 10.8553, 13.585, 17.4573, 16.5543, 13.4325, 8.84255, 6.14298, 0.880514, -3.93964, 4.9136, 15.8655, 9.47268, 6.57804
48.5, -59, 1993, -4.35752, -6.36052, 2.75174, 4.31358, 8.18525, 14.131, 16.6074, 16.1906, 13.1047, 8.53466, 6.27593, 0.516991, -3.40035, 5.08352, 15.643, 9.30509, 6.65782
48.5, -59, 1994, -3.01086, -0.082656, 4.1566, 5.67144, 10.5695, 15.2893, 17.9521, 15.9308, 13.606, 9.47909, 4.74049, 0.624928, -0.822864, 6.79916, 16.3907, 9.27521, 7.91056
48.5, -59, 1995, -3.31077, -3.68223, 1.00254, 5.88319, 10.826, 16.7101, 18.5673, 15.8644, 13.5022, 10.4602, 4.65709, 2.80067, -1.39744, 5.90391, 17.0473, 9.53982, 7.77339
48.5, -59, 1996, -4.16311, -2.75099, 0.540358, 5.64732, 10.4701, 14.9917, 16.3819, 17.4561, 14.1335, 10.932, 6.17328, -0.857156, -2.59042, 5.55259, 16.2766, 10.4129, 7.41292
48.5, -59, 1997, -1.25647, -2.50274, 0.0837203, 6.07535, 9.91759, 16.7431, 18.9856, 15.2398, 14.0352, 11.3492, 6.58994, 2.5462, -0.404338, 5.35889, 16.9895, 10.6581, 8.15055
48.5, -59, 1998, -2.63711, -4.04427, 0.653393, 3.89707, 12.7811, 14.2676, 16.4692, 16.0083, 14.2267, 10.3744, 4.51284, 1.99625, -1.56171, 5.77718, 15.5817, 9.70467, 7.37545
48.5, -59, 1999, -6.27982, -4.96716, 0.101974, 5.46791, 11.7978, 16.9799, 17.1387, 17.6478, 14.8327, 8.84187, 5.10956, -0.325782, -3.85759, 5.78924, 17.2555, 9.59472, 7.19547
48.5, -59, 2000, -3.15143, -1.42292, 2.67731, 8.06809, 12.2874, 14.6857, 17.4093, 15.9995, 12.8766, 8.82627, 6.20201, 3.18604, -0.462771, 7.6776, 16.0315, 9.30161, 8.13699
49, -59, 1971, -2.98855, -5.73062, -3.54421, 3.38084, 8.36899, 11.1518, 13.5445, 13.7367, 11.3566, 8.78657, 3.584, 1.02837, -2.5636, 2.73521, 12.811, 7.90904, 5.22291
49, -59, 1972, -2.41338, -2.79769, -2.43874, 1.5152, 5.48865, 11.1326, 12.7817, 12.6126, 11.5775, 9.75729, 4.92951, -0.340171, -1.85041, 1.5217, 12.1757, 8.75477, 5.15043
49, -59, 1973, -1.29635, -4.05921, -3.4616, 1.95544, 6.94403, 9.26331, 12.3949, 12.734, 11.5998, 7.70017, 5.439, -1.33638, -2.23065, 1.81262, 11.4641, 8.24633, 4.8231
49, -59, 1974, -4.87297, -3.86437, -4.08844, 1.67436, 5.9409, 9.90273, 13.2848, 12.9251, 11.6697, 8.59163, 4.23991, 2.09782, -2.21317, 1.17561, 12.0376, 8.16709, 4.79177
49, -59, 1975, -2.46457, -2.85779, -2.07543, 2.36205, 6.89093, 10.8775, 13.8069, 12.8436, 12.9007, 9.83682, 6.2382, 3.14279, -0.726519, 2.39252, 12.5093, 9.65857, 5.95848
49, -59, 1976, -1.92983, -3.02215, -1.47482, 2.38, 6.18079, 11.4952, 12.3259, 13.2064, 11.6721, 7.74224, 3.67895, 1.43521, -1.17225, 2.36199, 12.3425, 7.69775, 5.3075
49, -59, 1977, -3.83923, -5.5861, -5.32734, 0.698156, 7.55317, 9.70728, 13.1918, 13.3103, 13.0623, 9.07671, 7.04845, 0.971891, -2.81781, 0.974664, 12.0698, 9.72915, 4.98895
49, -59, 1978, -4.07919, -1.87148, 1.80227, 1.6979, 5.87527, 11.7968, 14.2569, 13.3204, 12.0315, 8.22474, 6.33699, 2.47451, -1.15872, 3.12515, 13.1247, 8.86439, 5.98888
49, -59, 1979, -1.35675, -0.301809, -0.736701, 3.01428, 7.38677, 10.4695, 14.0213, 12.6826, 10.9848, 10.416, 4.17613, 1.1598, -0.166252, 3.22145, 12.3911, 8.52564, 5.99299
49, -59, 1980, -3.17749, -8.53257, -2.2375, 2.61213, 8.38706, 11.7359, 14.2594, 13.8383, 11.8414, 9.09451, 5.92983, 1.98152, -3.24285, 2.92057, 13.2779, 8.95525, 5.47771
49, -59, 1981, 0.149176, -3.05357, 1.01382, 3.94086, 7.46975, 8.23528, 12.3859, 12.443, 13.6421, 9.60081, 3.9051, 0.682568, -0.740608, 4.14147, 11.0214, 9.04935, 5.8679
49, -59, 1982, -1.61505, -1.30501, 1.53007, 3.51069, 8.39633, 10.0274, 12.7769, 12.9921, 12.6278, 10.8634, 6.54018, 2.52755, -0.130836, 4.47903, 11.9321, 10.0104, 6.57269
49, -59, 1983, -2.3164, -2.64229, 0.794759, 3.32471, 8.07033, 11.2892, 13.7838, 13.806, 12.0295, 10.6474, 7.30015, 4.73668, -0.0740029, 4.06327, 12.9596, 9.99233, 6.73531
49, -59, 1984, 1.03788, -4.49465, 0.760156, 2.58308, 7.44783, 10.4429, 11.5746, 12.6181, 11.5583, 7.40127, 5.04212, -0.611449, -1.35607, 3.59702, 11.5452, 8.00055, 5.44668
49, -59, 1985, -2.70833, -1.23285, 1.89101, 2.40712, 5.84977, 10.4897, 13.4799, 11.7522, 10.5984, 10.2032, 6.44815, 1.65276, -0.762807, 3.38263, 11.9072, 9.08325, 5.90258
49, -59, 1986, -0.268905, -2.72053, -2.05943, 4.66119, 7.9572, 12.1923, 13.1015, 13.4897, 13.0671, 10.9856, 6.33707, 3.02709, 0.0125495, 3.51965, 12.9279, 10.1299, 6.6475
49, -59, 1987, -2.84611, -2.13224, 0.888838, 3.51591, 7.33205, 10.4795, 12.0744, 13.2872, 13.4959, 8.60034, 4.90536, 1.55142, -1.14231, 3.91226, 11.947, 9.00053, 5.92938
49, -59, 1988, -2.235, -1.79379, 0.612989, 4.60493, 7.23737, 10.4456, 13.8832, 13.7665, 13.1424, 10.9499, 5.59681, 1.50003, -0.842921, 4.15176, 12.6984, 9.89638, 6.47591
49, -59, 1989, -1.76639, -0.56684, 0.790816, 3.53123, 8.65464, 11.188, 13.7351, 13.0149, 13.5884, 10.3428, 4.38496, 1.17781, -0.38514, 4.32556, 12.646, 9.43873, 6.50629
